id,title,authors,venue,year,citationCount,referenceCount,influentialCitationCount,doi,url
533ee188324b833e059cb59b654e6160776d5812,How to Construct Deep Recurrent Neural Networks,Razvan Pascanu; Çaglar Gülçehre; Kyunghyun Cho; Yoshua Bengio,International Conference on Learning Representations,2013,1088,48,74,,https://www.semanticscholar.org/paper/533ee188324b833e059cb59b654e6160776d5812
5656fa5aa6e1beeb98703fc53ec112ad227c49ca,Multi-Prediction Deep Boltzmann Machines,I. Goodfellow; Mehdi Mirza; Aaron C. Courville; Yoshua Bengio,Neural Information Processing Systems,2013,141,25,18,,https://www.semanticscholar.org/paper/5656fa5aa6e1beeb98703fc53ec112ad227c49ca
5936aea6a42492529cc9ee5271fcd3ae2cbacaf2,Deep Learning for NLP (without Magic),R. Socher; Yoshua Bengio; Christopher D. Manning,North American Chapter of the Association for Computational Linguistics,2013,180,2,9,,https://www.semanticscholar.org/paper/5936aea6a42492529cc9ee5271fcd3ae2cbacaf2
5ba578d8f82ec99459df675537d393778a7b1992,Bounding the Test Log-Likelihood of Generative Models,Yoshua Bengio; L. Yao,International Conference on Learning Representations,2013,23,20,4,,https://www.semanticscholar.org/paper/5ba578d8f82ec99459df675537d393778a7b1992
5ffa8bf1bf3e39227be28de4ff6915d3b21eb52d,Deep Generative Stochastic Networks Trainable by Backprop,Yoshua Bengio; Eric Thibodeau-Laufer; Guillaume Alain; J. Yosinski,International Conference on Machine Learning,2013,401,41,30,,https://www.semanticscholar.org/paper/5ffa8bf1bf3e39227be28de4ff6915d3b21eb52d
62c76ca0b2790c34e85ba1cce09d47be317c7235,Estimating or Propagating Gradients Through Stochastic Neurons for Conditional Computation,Yoshua Bengio; Nicholas Léonard; Aaron C. Courville,arXiv.org,2013,4183,20,375,,https://www.semanticscholar.org/paper/62c76ca0b2790c34e85ba1cce09d47be317c7235
6c902b2076a948ad994a542bb9c93e1a6513fc40,Learned-norm pooling for deep neural networks,Çaglar Gülçehre; Kyunghyun Cho; Razvan Pascanu; Yoshua Bengio,arXiv.org,2013,12,14,1,,https://www.semanticscholar.org/paper/6c902b2076a948ad994a542bb9c93e1a6513fc40
6ca1898dac153b8cd500c0c2633675b05d3c638c,An empirical analysis of dropout in piecewise linear networks,David Warde-Farley; I. Goodfellow; Aaron C. Courville; Yoshua Bengio,International Conference on Learning Representations,2013,113,24,5,,https://www.semanticscholar.org/paper/6ca1898dac153b8cd500c0c2633675b05d3c638c
72d32c986b47d6b880dad0c3f155fe23d2939038,Deep Learning of Representations: Looking Forward,Yoshua Bengio,International Conference on Statistical Language and Speech Processing,2013,717,167,32,10.1007/978-3-642-39593-2_1,https://www.semanticscholar.org/paper/72d32c986b47d6b880dad0c3f155fe23d2939038
73463ec3391df70d4c38de6a1e963830a85efbe6,Joint Training Deep Boltzmann Machines for Classification,I. Goodfellow; Aaron C. Courville; Yoshua Bengio,International Conference on Learning Representations,2013,25,10,1,,https://www.semanticscholar.org/paper/73463ec3391df70d4c38de6a1e963830a85efbe6
7384e94477c97c9b6673715414de74a66bfe1ba9,Statistical Language and Speech Processing,Yoshua Bengio; Fethi Bougares; H. Cucu; C. Burileanu; Myung-Jae Kim; Il-Ho Yang; J. Rodu; Dean Phillips Foster; Weichen Wu; Stefan Bott; Felix Stahlberg; Luis A. Trindade; Hui Wang,Lecture Notes in Computer Science,2013,1,39,0,10.1007/978-3-642-39593-2,https://www.semanticscholar.org/paper/7384e94477c97c9b6673715414de74a66bfe1ba9
7a646c10185e8a8f2bb211a29a8eaead0969b6f5,Conditioning and time representation in long short-term memory networks,F. Rivest; J. Kalaska; Yoshua Bengio,Biological cybernetics,2013,13,76,0,10.1007/s00422-013-0575-1,https://www.semanticscholar.org/paper/7a646c10185e8a8f2bb211a29a8eaead0969b6f5
7a7a2658df5d66541305962d4c9d43078adadac6,Metric-Free Natural Gradient for Joint-Training of Boltzmann Machines,Guillaume Desjardins; Razvan Pascanu; Aaron C. Courville; Yoshua Bengio,International Conference on Learning Representations,2013,32,20,4,,https://www.semanticscholar.org/paper/7a7a2658df5d66541305962d4c9d43078adadac6
881b151bc29739a6c224f21da13407fd4d02483d,Modeling term dependencies with quantum language models for IR,Alessandro Sordoni; J. Nie; Yoshua Bengio,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2013,129,46,23,10.1145/2484028.2484098,https://www.semanticscholar.org/paper/881b151bc29739a6c224f21da13407fd4d02483d
ad74ba538a66eb0ddfaa11c39e9feca595b7b3fc,Estimating Car Insuran e Premia : a Case Study in High-Dimensional,Yoshua Bengio; Charles Dugas,,2013,0,0,0,,https://www.semanticscholar.org/paper/ad74ba538a66eb0ddfaa11c39e9feca595b7b3fc
b7b915d508987b73b61eccd2b237e7ed099a2d29,Maxout Networks,I. Goodfellow; David Warde-Farley; Mehdi Mirza; Aaron C. Courville; Yoshua Bengio,International Conference on Machine Learning,2013,2271,26,238,,https://www.semanticscholar.org/paper/b7b915d508987b73b61eccd2b237e7ed099a2d29
c12fefe264e42e77f1275ce56fb3e905347761a3,On the number of inference regions of deep feed forward networks with piece-wise linear activations,Razvan Pascanu; Guido Montúfar; Yoshua Bengio,International Conference on Learning Representations,2013,85,0,9,,https://www.semanticscholar.org/paper/c12fefe264e42e77f1275ce56fb3e905347761a3
c2eed690292dfb60721c5efd4426e2cd66c869a6,Natural Gradient Revisited,Razvan Pascanu; Yoshua Bengio,International Conference on Learning Representations,2013,18,0,2,,https://www.semanticscholar.org/paper/c2eed690292dfb60721c5efd4426e2cd66c869a6
c782f5a99254725517e5bd526dcc63fb59210589,Investigation of recurrent-neural-network architectures and learning methods for spoken language understanding,Grégoire Mesnil; Xiaodong He; L. Deng; Yoshua Bengio,Interspeech,2013,444,30,33,10.21437/Interspeech.2013-596,https://www.semanticscholar.org/paper/c782f5a99254725517e5bd526dcc63fb59210589
cbdc46f0453fb81aa8582ec19be9b5ddd9371701,Stochastic Ratio Matching of RBMs for Sparse High-Dimensional Inputs,Yann Dauphin; Yoshua Bengio,Neural Information Processing Systems,2013,21,18,3,,https://www.semanticscholar.org/paper/cbdc46f0453fb81aa8582ec19be9b5ddd9371701
d06a2ce22b60b5d806b22bbbc754b4d83d7c82d1,On the number of response regions of deep feed forward networks with piece-wise linear activations,Razvan Pascanu; Guido Montúfar; Yoshua Bengio,,2013,286,21,28,,https://www.semanticscholar.org/paper/d06a2ce22b60b5d806b22bbbc754b4d83d7c82d1
d9704f8119d6ba748230b4f2ad59f0e8c64fdfb0,Generalized Denoising Auto-Encoders as Generative Models,Yoshua Bengio; L. Yao; Guillaume Alain; P. Vincent,Neural Information Processing Systems,2013,601,19,37,,https://www.semanticscholar.org/paper/d9704f8119d6ba748230b4f2ad59f0e8c64fdfb0
db8c3cfaae04a14c1209d62953029b6fa53e23c7,Challenges in representation learning: A report on three machine learning contests,I. Goodfellow; D. Erhan; P. Carrier; Aaron C. Courville; Mehdi Mirza; Benjamin Hamner; William J. Cukierski; Y. Tang; David Thaler; Dong-Hyun Lee; Yingbo Zhou; Chetan Ramaiah; Fangxiang Feng; Ruifan Li; Xiaojie Wang; Dimitris Athanasakis; J. Shawe-Taylor; Maxim Milakov; John Park; Radu Tudor Ionescu; M. Popescu; C. Grozea; J. Bergstra; Jingjing Xie; Lukasz Romaszko; Bing Xu; Chuang Zhang; Yoshua Bengio,Neural Networks,2013,2085,25,264,10.1016/j.neunet.2014.09.005,https://www.semanticscholar.org/paper/db8c3cfaae04a14c1209d62953029b6fa53e23c7
e27d81521dc4e8b6ea93947c05ffccf06784f569,Audio Chord Recognition with Recurrent Neural Networks,Nicolas Boulanger-Lewandowski; Yoshua Bengio; Pascal Vincent,International Society for Music Information Retrieval Conference,2013,189,26,16,,https://www.semanticscholar.org/paper/e27d81521dc4e8b6ea93947c05ffccf06784f569
e39d1345a5aef8a5ee32c0a774de877b903de50c,Unsupervised Learning of Semantics of Object Detections for Scene Categorization,Grégoire Mesnil; Salah Rifai; Antoine Bordes; Xavier Glorot; Yoshua Bengio; P. Vincent,International Conference on Pattern Recognition Applications and Methods,2013,56,42,3,10.1007/978-3-319-12610-4_13,https://www.semanticscholar.org/paper/e39d1345a5aef8a5ee32c0a774de877b903de50c
e8f95ccfd13689f672c39dca3eccf1c484533bcc,Revisiting Natural Gradient for Deep Networks,Razvan Pascanu; Yoshua Bengio,International Conference on Learning Representations,2013,457,43,25,,https://www.semanticscholar.org/paper/e8f95ccfd13689f672c39dca3eccf1c484533bcc
eb6208f3e2c0942e38ceffc443dcf64d2cb4ec82,A semantic matching energy function for learning with multi-relational data,Xavier Glorot; Antoine Bordes; J. Weston; Yoshua Bengio,Machine-mediated learning,2013,739,72,88,10.1007/s10994-013-5363-6,https://www.semanticscholar.org/paper/eb6208f3e2c0942e38ceffc443dcf64d2cb4ec82
ef2bd2abef903295bbd3bd0f7443c7c61f226273,J un 2 01 3 Deep Learning of Representations : Looking Forward,Yoshua Bengio,,2013,1,47,0,,https://www.semanticscholar.org/paper/ef2bd2abef903295bbd3bd0f7443c7c61f226273
07611b97b975cc25a71da246ef622525c2856854,Deep Learning for NLP (without Magic) References,R. Socher; Yoshua Bengio; Christopher D. Manning,,2012,1,61,0,,https://www.semanticscholar.org/paper/07611b97b975cc25a71da246ef622525c2856854
07c43a3ff15f2104022f2b1ca8ec4128a930b414,Modeling Temporal Dependencies in High-Dimensional Sequences: Application to Polyphonic Music Generation and Transcription,Nicolas Boulanger-Lewandowski; Yoshua Bengio; Pascal Vincent,International Conference on Machine Learning,2012,742,33,71,,https://www.semanticscholar.org/paper/07c43a3ff15f2104022f2b1ca8ec4128a930b414
1671a665c636bec7d2eaff137d74e9b7f074892f,Learning Algorithms for the Classification Restricted Boltzmann Machine,H. Larochelle; Michael I. Mandel; Razvan Pascanu; Yoshua Bengio,Journal of machine learning research,2012,325,54,43,10.5555/2503308.2188407,https://www.semanticscholar.org/paper/1671a665c636bec7d2eaff137d74e9b7f074892f
16a333a43d587802f95b5ec11de6c99314ae0c77,Large-Scale Feature Learning With Spike-and-Slab Sparse Coding,I. Goodfellow; Aaron C. Courville; Yoshua Bengio,International Conference on Machine Learning,2012,96,28,7,,https://www.semanticscholar.org/paper/16a333a43d587802f95b5ec11de6c99314ae0c77
184ac0766262312ba76bbdece4e7ffad0aa8180b,Representation Learning: A Review and New Perspectives,Yoshua Bengio; Aaron C. Courville; P. Vincent,IEEE Transactions on Pattern Analysis and Machine Intelligence,2012,14312,263,600,10.1109/TPAMI.2013.50,https://www.semanticscholar.org/paper/184ac0766262312ba76bbdece4e7ffad0aa8180b
188e247506ad992b8bc62d6c74789e89891a984f,Random Search for Hyper-Parameter Optimization,J. Bergstra; Yoshua Bengio,Journal of machine learning research,2012,11603,35,520,10.5555/2503308.2188395,https://www.semanticscholar.org/paper/188e247506ad992b8bc62d6c74789e89891a984f
18e4b042f9134a9d963ecc9fa0e17703e06572cc,Building Musically-relevant Audio Features through Multiple Timescale Representations,P. Hamel; Yoshua Bengio; D. Eck,International Society for Music Information Retrieval Conference,2012,29,14,0,,https://www.semanticscholar.org/paper/18e4b042f9134a9d963ecc9fa0e17703e06572cc
1909b1c4e9547c20c0ee4ff52fd441070fb4ef4c,A Generative Process for Contractive Auto-Encoders.,Salah Rifai; Yann Dauphin; P. Vincent; Yoshua Bengio,International Conference on Machine Learning,2012,6,0,0,,https://www.semanticscholar.org/paper/1909b1c4e9547c20c0ee4ff52fd441070fb4ef4c
31a2053ebda7f6f77afe8c3fc53269b73567e446,What regularized auto-encoders learn from the data-generating distribution,Guillaume Alain; Yoshua Bengio,Journal of machine learning research,2012,557,32,52,10.5555/2627435.2750359,https://www.semanticscholar.org/paper/31a2053ebda7f6f77afe8c3fc53269b73567e446
3ec10bc12d9e40b1a43eaf0f4d7e3320ac5e7dc8,Theano: Deep Learning on GPUs with Python,J. Bergstra; Frédéric Bastien; Olivier Breuleux; Pascal Lamblin; Razvan Pascanu; Olivier Delalleau; Guillaume Desjardins; David Warde-Farley; I. Goodfellow; Arnaud Bergeron; Yoshua Bengio,,2012,280,5,15,,https://www.semanticscholar.org/paper/3ec10bc12d9e40b1a43eaf0f4d7e3320ac5e7dc8
4e9128068882662e7030f8b43a3a32f2752ae78f,Beyond Skill Rating: Advanced Matchmaking in Ghost Recon Online,Olivier Delalleau; E. Contal; Eric Thibodeau-Laufer; Raul Chandias Ferrari; Yoshua Bengio; Frank Zhang,IEEE Transactions on Computational Intelligence and AI in Games,2012,73,56,8,10.1109/TCIAIG.2012.2188833,https://www.semanticscholar.org/paper/4e9128068882662e7030f8b43a3a32f2752ae78f
517c31e5390d1d743aca69d16098be6ca30ebd2d,On Training Deep Boltzmann Machines,Guillaume Desjardins; Aaron C. Courville; Yoshua Bengio,arXiv.org,2012,17,10,0,,https://www.semanticscholar.org/paper/517c31e5390d1d743aca69d16098be6ca30ebd2d
522e90b9fccfd3c1c0603359eb04757d770c1ab5,Practical Recommendations for Gradient-Based Training of Deep Architectures,Yoshua Bengio,Neural Networks,2012,2424,125,184,10.1007/978-3-642-35289-8_26,https://www.semanticscholar.org/paper/522e90b9fccfd3c1c0603359eb04757d770c1ab5
57e17ce6e9a06aa8137ea355ba53073e3ffc7de6,Regularized Auto-Encoders Estimate Local Statistics,Guillaume Alain; Yoshua Bengio; Salah Rifai,International Conference on Learning Representations,2012,27,26,4,,https://www.semanticscholar.org/paper/57e17ce6e9a06aa8137ea355ba53073e3ffc7de6
63cbac5a39cd926a806f60116b845f9bd70f5544,Disentangling Factors of Variation via Generative Entangling,Guillaume Desjardins; Aaron C. Courville; Yoshua Bengio,arXiv.org,2012,107,25,2,,https://www.semanticscholar.org/paper/63cbac5a39cd926a806f60116b845f9bd70f5544
694b96886f45b8e6542863d8ac18de0910ab566a,Evolving Culture vs Local Minima,Yoshua Bengio,arXiv.org,2012,29,51,2,,https://www.semanticscholar.org/paper/694b96886f45b8e6542863d8ac18de0910ab566a
6bf0414dae4f10c7e54fb9e5e8af5d0d0cab290b,A Generative Process for Contractive Auto-Encoders,Salah Rifai; Yoshua Bengio; Yann Dauphin; P. Vincent,International Conference on Machine Learning,2012,50,19,2,,https://www.semanticscholar.org/paper/6bf0414dae4f10c7e54fb9e5e8af5d0d0cab290b
7184a8b7be5ae88bca900542b0ab2c27b019f0ce,Discriminative Non-negative Matrix Factorization for Multiple Pitch Estimation,Nicolas Boulanger-Lewandowski; Yoshua Bengio; P. Vincent,International Society for Music Information Retrieval Conference,2012,27,24,0,,https://www.semanticscholar.org/paper/7184a8b7be5ae88bca900542b0ab2c27b019f0ce
75356222295b85e1b18fbe68f47341fbf41f1985,Deep Learning for Automatic Summary Scoring,Pierre-Etienne Genest; Fabrizio Gotti; Yoshua Bengio,,2012,6,24,1,,https://www.semanticscholar.org/paper/75356222295b85e1b18fbe68f47341fbf41f1985
77dd56072a8dc984626a421d7a5f34f27cda529c,Apprentissage machine efficace: theorie et pratique,Yoshua Bengio; Olivier Delalleau,,2012,3,0,1,,https://www.semanticscholar.org/paper/77dd56072a8dc984626a421d7a5f34f27cda529c
78bd305b1857d9e7d89b7b7e0e6cf75f749e3971,Efficient EM Training of Gaussian Mixtures with Missing Data,Olivier Delalleau; Aaron C. Courville; Yoshua Bengio,arXiv.org,2012,27,12,1,,https://www.semanticscholar.org/paper/78bd305b1857d9e7d89b7b7e0e6cf75f749e3971
84069287da0a6b488b8c933f3cb5be759cb6237e,On the difficulty of training recurrent neural networks,Razvan Pascanu; Tomas Mikolov; Yoshua Bengio,International Conference on Machine Learning,2012,6130,36,408,,https://www.semanticscholar.org/paper/84069287da0a6b488b8c933f3cb5be759cb6237e
855d0f722d75cc56a66a00ede18ace96bafee6bd,Theano: new features and speed improvements,Frédéric Bastien; Pascal Lamblin; Razvan Pascanu; J. Bergstra; I. Goodfellow; Arnaud Bergeron; Nicolas Bouchard; David Warde-Farley; Yoshua Bengio,arXiv.org,2012,1430,15,74,,https://www.semanticscholar.org/paper/855d0f722d75cc56a66a00ede18ace96bafee6bd
99c3d399b14b2d3c8375706b048aedba46515a32,High-dimensional sequence transduction,Nicolas Boulanger-Lewandowski; Yoshua Bengio; Pascal Vincent,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2012,70,24,7,10.1109/ICASSP.2013.6638244,https://www.semanticscholar.org/paper/99c3d399b14b2d3c8375706b048aedba46515a32
a233fccffdd2db27f833841d2cf0dfb338b03509,Spike-and-Slab Sparse Coding for Unsupervised Feature Discovery,I. Goodfellow; Aaron C. Courville; Yoshua Bengio,arXiv.org,2012,61,26,1,,https://www.semanticscholar.org/paper/a233fccffdd2db27f833841d2cf0dfb338b03509
aeb38c8c4b826ad0dc63911dc5198f8c565298f5,Joint Training of Deep Boltzmann Machines,I. Goodfellow; Aaron C. Courville; Yoshua Bengio,arXiv.org,2012,27,7,0,,https://www.semanticscholar.org/paper/aeb38c8c4b826ad0dc63911dc5198f8c565298f5
c5145b1d15fea9340840cc8bb6f0e46e8934827f,Understanding the exploding gradient problem,Razvan Pascanu; Tomas Mikolov; Yoshua Bengio,arXiv.org,2012,566,19,32,,https://www.semanticscholar.org/paper/c5145b1d15fea9340840cc8bb6f0e46e8934827f
d0965d8f9842f2db960b36b528107ca362c00d1a,Better Mixing via Deep Representations,Yoshua Bengio; Grégoire Mesnil; Yann Dauphin; Salah Rifai,International Conference on Machine Learning,2012,357,37,21,,https://www.semanticscholar.org/paper/d0965d8f9842f2db960b36b528107ca362c00d1a
ded103d0613e1a8f51f586cc1678aee3ff26e811,Advances in optimizing recurrent networks,Yoshua Bengio; Nicolas Boulanger-Lewandowski; Razvan Pascanu,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2012,539,34,36,10.1109/ICASSP.2013.6639349,https://www.semanticscholar.org/paper/ded103d0613e1a8f51f586cc1678aee3ff26e811
eaabfd1f34821fb60cec51c0baa1c0970dbd09d9,DETONATION CLASSIFICATION FROM ACOUSTIC SIGNATURE WITH THE RESTRICTED BOLTZMANN MACHINE,Yoshua Bengio; Nicolas Chapados; Olivier Delalleau; H. Larochelle; Xavier Saint-Mleux; Christian Hudon; J. Louradour,International Conference on Climate Informatics,2012,14,56,1,10.1111/j.1467-8640.2012.00419.x,https://www.semanticscholar.org/paper/eaabfd1f34821fb60cec51c0baa1c0970dbd09d9
f05cf9f5fc419e3f299bd11e481e29574afab6a1,Implicit Density Estimation by Local Moment Matching to Sample from Auto-Encoders,Yoshua Bengio; Guillaume Alain; Salah Rifai,arXiv.org,2012,14,31,0,,https://www.semanticscholar.org/paper/f05cf9f5fc419e3f299bd11e481e29574afab6a1
f2f72cfb48d15d4d2bd1e91a92e7f3ac8635d433,Joint Learning of Words and Meaning Representations for Open-Text Semantic Parsing,Antoine Bordes; Xavier Glorot; J. Weston; Yoshua Bengio,International Conference on Artificial Intelligence and Statistics,2012,384,40,24,,https://www.semanticscholar.org/paper/f2f72cfb48d15d4d2bd1e91a92e7f3ac8635d433
f47714b81c4e905460aa0b6ceb9c5257f0352b49,Texture Modeling with Convolutional Spike-and-Slab RBMs and Deep Extensions,Heng Luo; P. Carrier; Aaron C. Courville; Yoshua Bengio,International Conference on Artificial Intelligence and Statistics,2012,25,28,5,,https://www.semanticscholar.org/paper/f47714b81c4e905460aa0b6ceb9c5257f0352b49
f8c8619ea7d68e604e40b814b40c72888a755e95,Unsupervised Feature Learning and Deep Learning: A Review and New Perspectives,Yoshua Bengio; Aaron C. Courville; P. Vincent,arXiv.org,2012,570,213,32,,https://www.semanticscholar.org/paper/f8c8619ea7d68e604e40b814b40c72888a755e95
f9c431f58565f874f76a024add2aa80717ec5cf5,Disentangling Factors of Variation for Facial Expression Recognition,Salah Rifai; Yoshua Bengio; Aaron C. Courville; P. Vincent; Mehdi Mirza,European Conference on Computer Vision,2012,212,30,16,10.1007/978-3-642-33783-3_58,https://www.semanticscholar.org/paper/f9c431f58565f874f76a024add2aa80717ec5cf5
03911c85305d42aa2eeb02be82ef6fb7da644dd0,Algorithms for Hyper-Parameter Optimization,J. Bergstra; R. Bardenet; Yoshua Bengio; B. Kégl,Neural Information Processing Systems,2011,5915,22,487,,https://www.semanticscholar.org/paper/03911c85305d42aa2eeb02be82ef6fb7da644dd0
